variant,event_id,op_id,core,pipe,start,end
p2,1-1-1995,1995,2,PIPE_V,1100508,1100916
p2,1-1-1000007657,1000007657,2,PIPE_MTE3,1100508,1101200
p2,1-1-1000008420,1000008420,2,PIPE_MTE2,1100508,1100784
p2,1-1-2425,2425,2,PIPE_M,1103217,1106313
p2,1-1-1000008418,1000008418,2,PIPE_MTE2,1103217,1103362
p2,1-1-2712,2712,2,PIPE_M,1106313,1109409
p2,1-1-1000009348,1000009348,2,PIPE_MTE3,1106313,1106518
p2,1-1-2999,2999,2,PIPE_M,1109409,1112505
p2,1-1-1000007027,1000007027,2,PIPE_MTE2,1109409,1109703
p2,1-1-1000009286,1000009286,2,PIPE_MTE3,1109409,1110055
p2,1-1-1000008430,1000008430,2,PIPE_MTE2,1109703,1109956
p2,1-1-1000008659,1000008659,2,PIPE_MTE2,1110055,1110652
p2,1-1-1996,1996,2,PIPE_V,1110652,1111060
p2,1-1-2282,2282,2,PIPE_M,1112505,1115601
p2,1-1-1000009274,1000009274,2,PIPE_MTE3,1112505,1112900
p2,1-1-1000008653,1000008653,2,PIPE_MTE2,1112900,1113704
p2,1-1-1997,1997,2,PIPE_V,1115601,1116009
p2,1-1-2569,2569,2,PIPE_M,1115601,1118697
p2,1-1-2856,2856,2,PIPE_M,1118697,1121793
p2,1-1-1000009302,1000009302,2,PIPE_MTE3,1118697,1119084
p2,1-1-1000008665,1000008665,2,PIPE_MTE2,1119084,1119525
p2,1-1-1000008779,1000008779,2,PIPE_MTE2,1119525,1119935
p2,1-1-1998,1998,2,PIPE_V,1119935,1120343
p2,1-1-1000006835,1000006835,2,PIPE_MTE2,1119935,1120141
p2,1-1-1000008440,1000008440,2,PIPE_MTE2,1120141,1120279
p2,1-1-1000008773,1000008773,2,PIPE_MTE2,1120279,1120689
p2,1-1-1999,1999,2,PIPE_V,1120689,1121097
p2,1-1-1000006943,1000006943,2,PIPE_MTE2,1120689,1120895
p2,1-1-1000008450,1000008450,2,PIPE_MTE2,1120895,1120991
p2,1-1-2139,2139,2,PIPE_M,1121793,1124889
p2,1-1-1000009292,1000009292,2,PIPE_MTE3,1121793,1122180
p2,1-1-1000008458,1000008458,2,PIPE_MTE2,1122180,1122387
p2,1-1-1000008456,1000008456,2,PIPE_MTE2,1122387,1122594
p2,1-1-2426,2426,2,PIPE_M,1124889,1127985
p2,1-1-2713,2713,2,PIPE_M,1127985,1131081
p2,1-1-1000009328,1000009328,2,PIPE_MTE3,1127985,1128372
p2,1-1-1000008767,1000008767,2,PIPE_MTE2,1128372,1128813
p2,1-1-2000,2000,2,PIPE_V,1131081,1131489
p2,1-1-3000,3000,2,PIPE_M,1131081,1134177
p2,1-1-1000009324,1000009324,2,PIPE_MTE3,1131081,1131468
p2,1-1-1000008785,1000008785,2,PIPE_MTE2,1131468,1132083
p2,1-1-1000008911,1000008911,2,PIPE_MTE2,1132083,1132524
p2,1-1-2001,2001,2,PIPE_V,1132524,1132932
p2,1-1-1000008905,1000008905,2,PIPE_MTE2,1132932,1133190
p2,1-1-2002,2002,2,PIPE_V,1133190,1133598
p2,1-1-1000008472,1000008472,2,PIPE_MTE2,1133190,1133259
p2,1-1-1000008895,1000008895,2,PIPE_MTE2,1133598,1133803
p2,1-1-2283,2283,2,PIPE_M,1134177,1137273
p2,1-1-1000009320,1000009320,2,PIPE_MTE3,1134177,1134564
p2,1-1-2003,2003,2,PIPE_V,1134564,1134972
p2,1-1-1000008474,1000008474,2,PIPE_MTE2,1134564,1134771
p2,1-1-1000007033,1000007033,2,PIPE_MTE2,1134972,1135281
p2,1-1-1000008480,1000008480,2,PIPE_MTE2,1135281,1135488
p2,1-1-2570,2570,2,PIPE_M,1137273,1140369
p2,1-1-2857,2857,2,PIPE_M,1140369,1143465
p2,1-1-1000009336,1000009336,2,PIPE_MTE3,1140369,1140574
p2,1-1-2004,2004,2,PIPE_V,1140574,1140982
p2,1-1-1000009027,1000009027,2,PIPE_MTE2,1140982,1141187
p2,1-1-2005,2005,2,PIPE_V,1141187,1141595
p2,1-1-1000009017,1000009017,2,PIPE_MTE2,1141595,1141800
p2,1-1-2006,2006,2,PIPE_V,1141800,1142208
p2,1-1-1000006841,1000006841,2,PIPE_MTE2,1142208,1142335
p2,1-1-1000008494,1000008494,2,PIPE_MTE2,1142335,1142404
p2,1-1-1000006949,1000006949,2,PIPE_MTE2,1142404,1142507
p2,1-1-2140,2140,2,PIPE_M,1143465,1146561
p2,1-1-1000008500,1000008500,2,PIPE_MTE2,1143465,1143657
p2,1-1-1000009342,1000009342,2,PIPE_MTE3,1143465,1143979
p2,1-1-2427,2427,2,PIPE_M,1146561,1149657
p2,1-1-1000009354,1000009354,2,PIPE_MTE3,1149657,1149862
p2,1-1-2007,2007,2,PIPE_V,1149862,1150270
p2,1-1-1000008516,1000008516,2,PIPE_MTE2,1149862,1149931
p2,1-1-2714,2714,2,PIPE_M,1150270,1153366
p2,1-1-1000008514,1000008514,2,PIPE_MTE2,1150270,1150477
p2,1-1-3001,3001,2,PIPE_M,1153366,1156462
p2,1-1-1000009440,1000009440,2,PIPE_MTE3,1153366,1153571
p2,1-1-2008,2008,2,PIPE_V,1153571,1153979
p2,1-1-2009,2009,2,PIPE_V,1153979,1154387
p2,1-1-1000008538,1000008538,2,PIPE_MTE2,1153979,1154048
p2,1-1-2010,2010,2,PIPE_V,1154387,1154795
p2,1-1-1000008536,1000008536,2,PIPE_MTE2,1154387,1154494
p2,1-1-2011,2011,2,PIPE_V,1154795,1155203
p2,1-1-1000007039,1000007039,2,PIPE_MTE2,1154795,1154898
p2,1-1-1000008522,1000008522,2,PIPE_MTE2,1154898,1154967
p2,1-1-1000006847,1000006847,2,PIPE_MTE2,1155203,1155306
p2,1-1-2284,2284,2,PIPE_M,1156462,1159558
p2,1-1-1000009396,1000009396,2,PIPE_MTE3,1156462,1156667
p2,1-1-2012,2012,2,PIPE_V,1159558,1159966
p2,1-1-2571,2571,2,PIPE_M,1159558,1162654
p2,1-1-2013,2013,2,PIPE_V,1159966,1160374
p2,1-1-2014,2014,2,PIPE_V,1160374,1160782
p2,1-1-2015,2015,2,PIPE_V,1160782,1161190
p2,1-1-2858,2858,2,PIPE_M,1162654,1165750
p2,1-1-1000008520,1000008520,2,PIPE_MTE2,1162654,1162723
p2,1-1-1000006955,1000006955,2,PIPE_MTE2,1162723,1162826
p2,1-1-1000008518,1000008518,2,PIPE_MTE2,1162826,1162895
p2,1-1-1000008524,1000008524,2,PIPE_MTE2,1162895,1162964
p2,1-1-1000008526,1000008526,2,PIPE_MTE2,1162964,1163033
p2,1-1-1000008534,1000008534,2,PIPE_MTE2,1163033,1163102
p2,1-1-2141,2141,2,PIPE_M,1165750,1168846
p2,1-1-1000009412,1000009412,2,PIPE_MTE3,1165750,1165955
p2,1-1-2016,2016,2,PIPE_V,1168846,1169254
p2,1-1-2428,2428,2,PIPE_M,1168846,1171942
p2,1-1-2017,2017,2,PIPE_V,1171942,1172350
p2,1-1-2715,2715,2,PIPE_M,1171942,1175038
p2,1-1-2018,2018,2,PIPE_V,1172350,1172758
p2,1-1-3002,3002,2,PIPE_M,1175038,1178134
p2,1-1-1000009434,1000009434,2,PIPE_MTE3,1175038,1175243
p2,1-1-1000008532,1000008532,2,PIPE_MTE2,1175243,1175312
p2,1-1-1000007045,1000007045,2,PIPE_MTE2,1175312,1175415
p2,1-1-1000008528,1000008528,2,PIPE_MTE2,1175415,1175484
p2,1-1-1000008530,1000008530,2,PIPE_MTE2,1175484,1175553
p2,1-1-1000008647,1000008647,2,PIPE_MTE2,1175553,1175786
p2,1-1-1000008693,1000008693,2,PIPE_MTE2,1175786,1176251
p2,1-1-2285,2285,2,PIPE_M,1178134,1181230
p2,1-1-1000009390,1000009390,2,PIPE_MTE3,1178134,1178339
p2,1-1-2142,2142,2,PIPE_V,1178339,1178747
p2,1-1-1000006961,1000006961,2,PIPE_MTE2,1178339,1178545
p2,1-1-1000007663,1000007663,2,PIPE_MTE3,1178339,1178716
p2,1-1-1000008544,1000008544,2,PIPE_MTE2,1178545,1178683
p2,1-1-2572,2572,2,PIPE_M,1181230,1184326
p2,1-1-1000008550,1000008550,2,PIPE_MTE2,1181230,1181299
p2,1-1-2859,2859,2,PIPE_M,1184326,1187422
p2,1-1-3146,3146,2,PIPE_M,1187422,1190518
p2,1-1-1000009406,1000009406,2,PIPE_MTE3,1187422,1187627
p2,1-1-1000008556,1000008556,2,PIPE_MTE2,1187627,1187696
p2,1-1-1000008757,1000008757,2,PIPE_MTE2,1187696,1187901
p2,1-1-2143,2143,2,PIPE_V,1190518,1190926
p2,1-1-2429,2429,2,PIPE_M,1190518,1193614
p2,1-1-1000009384,1000009384,2,PIPE_MTE3,1190518,1190723
p2,1-1-1000008753,1000008753,2,PIPE_MTE2,1190723,1190928
p2,1-1-2144,2144,2,PIPE_V,1193614,1194022
p2,1-1-2716,2716,2,PIPE_M,1193614,1196710
p2,1-1-3003,3003,2,PIPE_M,1196710,1199806
p2,1-1-1000009418,1000009418,2,PIPE_MTE3,1196710,1196915
p2,1-1-1000008763,1000008763,2,PIPE_MTE2,1196915,1197120
p2,1-1-1000008805,1000008805,2,PIPE_MTE2,1197120,1197325
p2,1-1-2145,2145,2,PIPE_V,1197325,1197733
p2,1-1-1000008566,1000008566,2,PIPE_MTE2,1197325,1197394
p2,1-1-1000008885,1000008885,2,PIPE_MTE2,1197394,1197782
p2,1-1-2146,2146,2,PIPE_V,1197782,1198190
p2,1-1-1000008572,1000008572,2,PIPE_MTE2,1197782,1197946
p2,1-1-2286,2286,2,PIPE_M,1199806,1202902
p2,1-1-1000007051,1000007051,2,PIPE_MTE2,1199806,1200012
p2,1-1-1000009402,1000009402,2,PIPE_MTE3,1199806,1200114
p2,1-1-1000008578,1000008578,2,PIPE_MTE2,1200114,1200183
p2,1-1-1000008584,1000008584,2,PIPE_MTE2,1200183,1200252
p2,1-1-2573,2573,2,PIPE_M,1202902,1205998
p2,1-1-1000008877,1000008877,2,PIPE_MTE2,1202902,1203107
p2,1-1-2860,2860,2,PIPE_M,1205998,1209094
p2,1-1-3147,3147,2,PIPE_M,1209094,1212190
p2,1-1-1000009424,1000009424,2,PIPE_MTE3,1209094,1209299
p2,1-1-2147,2147,2,PIPE_V,1209299,1209707
p2,1-1-1000008891,1000008891,2,PIPE_MTE2,1209707,1210024
p2,1-1-1000008933,1000008933,2,PIPE_MTE2,1210024,1210525
p2,1-1-2148,2148,2,PIPE_V,1212190,1212598
p2,1-1-1000009430,1000009430,2,PIPE_MTE3,1212190,1212552
p2,1-1-1000009011,1000009011,2,PIPE_MTE2,1212552,1212757
p2,1-1-2149,2149,2,PIPE_V,1212757,1213165
p2,1-1-1000006967,1000006967,2,PIPE_MTE2,1212757,1212860
p2,1-1-1000008594,1000008594,2,PIPE_MTE2,1212860,1212962
p2,1-1-2430,2430,2,PIPE_M,1213165,1216261
p2,1-1-1000008993,1000008993,2,PIPE_MTE2,1213165,1213467
p2,1-1-2150,2150,2,PIPE_V,1216261,1216669
p2,1-1-1000008602,1000008602,2,PIPE_MTE2,1216669,1216807
p2,1-1-2717,2717,2,PIPE_M,1216807,1219903
p2,1-1-1000008600,1000008600,2,PIPE_MTE2,1216807,1216945
p2,1-1-3004,3004,2,PIPE_M,1219903,1222999
p2,1-1-1000009452,1000009452,2,PIPE_MTE3,1219903,1220108
p2,1-1-1000009023,1000009023,2,PIPE_MTE2,1220108,1220313
p2,1-1-1000009448,1000009448,2,PIPE_MTE3,1222999,1223273
p2,1-1-2151,2151,2,PIPE_V,1223273,1223681
p2,1-1-2152,2152,2,PIPE_V,1223681,1224089
p2,1-1-1000008622,1000008622,2,PIPE_MTE2,1223681,1223750
p2,1-1-2153,2153,2,PIPE_V,1224089,1224497
p2,1-1-2287,2287,2,PIPE_M,1224089,1227185
p2,1-1-1000008618,1000008618,2,PIPE_MTE2,1224089,1224158
p2,1-1-2154,2154,2,PIPE_V,1224497,1224905
p2,1-1-1000007057,1000007057,2,PIPE_MTE2,1224497,1224600
p2,1-1-1000008616,1000008616,2,PIPE_MTE2,1224600,1224669
p2,1-1-1000008620,1000008620,2,PIPE_MTE2,1224905,1224974
p2,1-1-2574,2574,2,PIPE_M,1227185,1230281
p2,1-1-2155,2155,2,PIPE_V,1230281,1230689
p2,1-1-2861,2861,2,PIPE_M,1230281,1233377
p2,1-1-1000006973,1000006973,2,PIPE_MTE2,1230689,1230792
p2,1-1-1000008644,1000008644,2,PIPE_MTE2,1230792,1230861
p2,1-1-3148,3148,2,PIPE_M,1233377,1236473
p2,1-1-1000009538,1000009538,2,PIPE_MTE3,1233377,1233688
p2,1-1-2156,2156,2,PIPE_V,1233688,1234096
p2,1-1-2157,2157,2,PIPE_V,1234096,1234504
p2,1-1-1000008642,1000008642,2,PIPE_MTE2,1234096,1234203
p2,1-1-2158,2158,2,PIPE_V,1234504,1234912
p2,1-1-1000008640,1000008640,2,PIPE_MTE2,1234504,1234573
p2,1-1-1000008628,1000008628,2,PIPE_MTE2,1234912,1234981
p2,1-1-2431,2431,2,PIPE_M,1236473,1239569
p2,1-1-1000009502,1000009502,2,PIPE_MTE3,1236473,1236678
p2,1-1-2159,2159,2,PIPE_V,1236678,1237086
p2,1-1-2160,2160,2,PIPE_V,1239569,1239977
p2,1-1-2718,2718,2,PIPE_M,1239569,1242665
p2,1-1-2161,2161,2,PIPE_V,1239977,1240385
p2,1-1-2162,2162,2,PIPE_V,1240385,1240793
p2,1-1-2163,2163,2,PIPE_V,1240793,1241201
p2,1-1-3005,3005,2,PIPE_M,1242665,1245761
p2,1-1-1000008626,1000008626,2,PIPE_MTE2,1242665,1242846
p2,1-1-1000007063,1000007063,2,PIPE_MTE2,1242846,1242950
p2,1-1-1000008624,1000008624,2,PIPE_MTE2,1242950,1243019
p2,1-1-1000008638,1000008638,2,PIPE_MTE2,1243019,1243088
p2,1-1-2288,2288,2,PIPE_M,1245761,1248857
p2,1-1-1000009512,1000009512,2,PIPE_MTE3,1245761,1246035
p2,1-1-2164,2164,2,PIPE_V,1246035,1246443
p2,1-1-2165,2165,2,PIPE_V,1248857,1249265
p2,1-1-2575,2575,2,PIPE_M,1248857,1251953
p2,1-1-2862,2862,2,PIPE_M,1251953,1255049
p2,1-1-1000006979,1000006979,2,PIPE_MTE2,1251953,1252056
p2,1-1-1000008636,1000008636,2,PIPE_MTE2,1252056,1252125
p2,1-1-1000008632,1000008632,2,PIPE_MTE2,1252125,1252194
p2,1-1-3149,3149,2,PIPE_M,1255049,1258145
p2,1-1-1000009532,1000009532,2,PIPE_MTE3,1255049,1255397
p2,1-1-1000008630,1000008630,2,PIPE_MTE2,1255397,1255466
p2,1-1-1000007153,1000007153,2,PIPE_MTE2,1255466,1255569
p2,1-1-1000008634,1000008634,2,PIPE_MTE2,1255569,1255638
p2,1-1-1000008745,1000008745,2,PIPE_MTE2,1255638,1255843
p2,1-1-1000008791,1000008791,2,PIPE_MTE2,1255843,1256048
p2,1-1-2289,2289,2,PIPE_V,1256048,1256456
p2,1-1-1000008650,1000008650,2,PIPE_MTE2,1256048,1256117
p2,1-1-2432,2432,2,PIPE_M,1258145,1261241
p2,1-1-1000009492,1000009492,2,PIPE_MTE3,1258145,1258350
p2,1-1-1000007069,1000007069,2,PIPE_MTE2,1258350,1258556
p2,1-1-1000007669,1000007669,2,PIPE_MTE3,1258350,1258727
p2,1-1-1000008656,1000008656,2,PIPE_MTE2,1258556,1258694
p2,1-1-2719,2719,2,PIPE_M,1261241,1264337
p2,1-1-1000008662,1000008662,2,PIPE_MTE2,1261241,1261310
p2,1-1-3006,3006,2,PIPE_M,1264337,1267433
p2,1-1-3293,3293,2,PIPE_M,1267433,1270529
p2,1-1-1000009508,1000009508,2,PIPE_MTE3,1267433,1267638
p2,1-1-1000008867,1000008867,2,PIPE_MTE2,1267638,1267843
p2,1-1-2290,2290,2,PIPE_V,1267843,1268251
p2,1-1-1000008861,1000008861,2,PIPE_MTE2,1267843,1268048
p2,1-1-2576,2576,2,PIPE_M,1270529,1273625
p2,1-1-1000009486,1000009486,2,PIPE_MTE3,1270529,1270734
p2,1-1-2291,2291,2,PIPE_V,1270734,1271142
p2,1-1-2863,2863,2,PIPE_M,1273625,1276721
p2,1-1-1000008873,1000008873,2,PIPE_MTE2,1273625,1273830
p2,1-1-3150,3150,2,PIPE_M,1276721,1279817
p2,1-1-1000009528,1000009528,2,PIPE_MTE3,1276721,1277034
p2,1-1-1000008923,1000008923,2,PIPE_MTE2,1277034,1277413
p2,1-1-2292,2292,2,PIPE_V,1277413,1277821
p2,1-1-1000006985,1000006985,2,PIPE_MTE2,1277413,1277616
p2,1-1-1000008672,1000008672,2,PIPE_MTE2,1277616,1277685
p2,1-1-1000008987,1000008987,2,PIPE_MTE2,1277685,1277890
p2,1-1-2293,2293,2,PIPE_V,1277890,1278298
p2,1-1-1000008684,1000008684,2,PIPE_MTE2,1277890,1277959
p2,1-1-2433,2433,2,PIPE_M,1279817,1282913
p2,1-1-1000008682,1000008682,2,PIPE_MTE2,1279817,1279955
p2,1-1-1000009498,1000009498,2,PIPE_MTE3,1279817,1280091
p2,1-1-1000007159,1000007159,2,PIPE_MTE2,1280091,1280194
p2,1-1-1000008690,1000008690,2,PIPE_MTE2,1280194,1280263
p2,1-1-2720,2720,2,PIPE_M,1282913,1286009
p2,1-1-1000008983,1000008983,2,PIPE_MTE2,1282913,1283118
p2,1-1-2294,2294,2,PIPE_V,1286009,1286417
p2,1-1-3007,3007,2,PIPE_M,1286009,1289105
p2,1-1-3294,3294,2,PIPE_M,1289105,1292201
p2,1-1-1000009520,1000009520,2,PIPE_MTE3,1289105,1289310
p2,1-1-1000009001,1000009001,2,PIPE_MTE2,1289310,1289581
p2,1-1-1000009123,1000009123,2,PIPE_MTE2,1289581,1289991
p2,1-1-2295,2295,2,PIPE_V,1289991,1290399
p2,1-1-1000009117,1000009117,2,PIPE_MTE2,1290399,1290677
p2,1-1-2296,2296,2,PIPE_V,1290677,1291085
p2,1-1-1000008706,1000008706,2,PIPE_MTE2,1290677,1290746
p2,1-1-1000009101,1000009101,2,PIPE_MTE2,1291085,1291290
p2,1-1-2577,2577,2,PIPE_M,1292201,1295297
p2,1-1-1000009524,1000009524,2,PIPE_MTE3,1292201,1292512
p2,1-1-2297,2297,2,PIPE_V,1292512,1292920
p2,1-1-1000007075,1000007075,2,PIPE_MTE2,1292920,1293023
p2,1-1-1000008704,1000008704,2,PIPE_MTE2,1293023,1293092
p2,1-1-1000008720,1000008720,2,PIPE_MTE2,1293092,1293161
p2,1-1-2864,2864,2,PIPE_M,1295297,1298393
p2,1-1-1000009544,1000009544,2,PIPE_MTE3,1298393,1298598
p2,1-1-3151,3151,2,PIPE_M,1298598,1301694
p2,1-1-1000009139,1000009139,2,PIPE_MTE2,1301694,1302104
p2,1-1-1000009550,1000009550,2,PIPE_MTE3,1301694,1302104
p2,1-1-2298,2298,2,PIPE_V,1302104,1302512
p2,1-1-2299,2299,2,PIPE_V,1302512,1302920
p2,1-1-1000006991,1000006991,2,PIPE_MTE2,1302512,1302615
p2,1-1-2300,2300,2,PIPE_V,1302920,1303328
p2,1-1-1000008718,1000008718,2,PIPE_MTE2,1302920,1302989
p2,1-1-2434,2434,2,PIPE_M,1302989,1306085
p2,1-1-1000008714,1000008714,2,PIPE_MTE2,1302989,1303058
p2,1-1-2301,2301,2,PIPE_V,1303328,1303736
p2,1-1-1000008712,1000008712,2,PIPE_MTE2,1303328,1303397
p2,1-1-1000007165,1000007165,2,PIPE_MTE2,1303736,1303839
p2,1-1-1000008716,1000008716,2,PIPE_MTE2,1303839,1303908
p2,1-1-2721,2721,2,PIPE_M,1306085,1309181
p2,1-1-3008,3008,2,PIPE_M,1309181,1312277
p2,1-1-3295,3295,2,PIPE_M,1312277,1315373
p2,1-1-1000009640,1000009640,2,PIPE_MTE3,1312277,1312592
p2,1-1-2302,2302,2,PIPE_V,1312592,1313000
p2,1-1-2303,2303,2,PIPE_V,1313000,1313408
p2,1-1-1000008742,1000008742,2,PIPE_MTE2,1313000,1313138
p2,1-1-2304,2304,2,PIPE_V,1313408,1313816
p2,1-1-1000007081,1000007081,2,PIPE_MTE2,1313408,1313511
p2,1-1-1000008740,1000008740,2,PIPE_MTE2,1313511,1313580
p2,1-1-2305,2305,2,PIPE_V,1313816,1314224
p2,1-1-1000008730,1000008730,2,PIPE_MTE2,1313816,1313885
p2,1-1-2578,2578,2,PIPE_M,1315373,1318469
p2,1-1-1000009590,1000009590,2,PIPE_MTE3,1315373,1315578
p2,1-1-2306,2306,2,PIPE_V,1318469,1318877
p2,1-1-2865,2865,2,PIPE_M,1318469,1321565
p2,1-1-2307,2307,2,PIPE_V,1318877,1319285
p2,1-1-2308,2308,2,PIPE_V,1319285,1319693
p2,1-1-2309,2309,2,PIPE_V,1319693,1320101
p2,1-1-3152,3152,2,PIPE_M,1321565,1324661
p2,1-1-1000006997,1000006997,2,PIPE_MTE2,1321565,1321787
p2,1-1-1000008726,1000008726,2,PIPE_MTE2,1321787,1321883
p2,1-1-1000008724,1000008724,2,PIPE_MTE2,1321883,1321952
p2,1-1-1000008722,1000008722,2,PIPE_MTE2,1321952,1322021
p2,1-1-1000007171,1000007171,2,PIPE_MTE2,1322021,1322155
p2,1-1-1000008728,1000008728,2,PIPE_MTE2,1322155,1322262
p2,1-1-1000008738,1000008738,2,PIPE_MTE2,1322262,1322331
p2,1-1-2435,2435,2,PIPE_M,1324661,1327757
p2,1-1-1000009604,1000009604,2,PIPE_MTE3,1324661,1324866
p2,1-1-2310,2310,2,PIPE_V,1327757,1328165
p2,1-1-2722,2722,2,PIPE_M,1327757,1330853
p2,1-1-2311,2311,2,PIPE_V,1330853,1331261
p2,1-1-3009,3009,2,PIPE_M,1330853,1333949
p2,1-1-2312,2312,2,PIPE_V,1331261,1331669
p2,1-1-3296,3296,2,PIPE_M,1333949,1337045
p2,1-1-1000009624,1000009624,2,PIPE_MTE3,1333949,1334359
p2,1-1-1000007087,1000007087,2,PIPE_MTE2,1334359,1334565
p2,1-1-1000008736,1000008736,2,PIPE_MTE2,1334565,1334703
p2,1-1-1000008732,1000008732,2,PIPE_MTE2,1334703,1334841
p2,1-1-1000008734,1000008734,2,PIPE_MTE2,1334841,1334916
p2,1-1-1000008855,1000008855,2,PIPE_MTE2,1334916,1335121
p2,1-1-1000008901,1000008901,2,PIPE_MTE2,1335121,1335326
p2,1-1-2579,2579,2,PIPE_M,1337045,1340141
p2,1-1-1000009586,1000009586,2,PIPE_MTE3,1337045,1337250
p2,1-1-2436,2436,2,PIPE_V,1337250,1337658
p2,1-1-1000007675,1000007675,2,PIPE_MTE3,1337250,1337524
p2,1-1-1000008750,1000008750,2,PIPE_MTE2,1337250,1337388
p2,1-1-1000008748,1000008748,2,PIPE_MTE2,1337524,1337593
p2,1-1-2866,2866,2,PIPE_M,1340141,1343237
p2,1-1-3153,3153,2,PIPE_M,1343237,1346333
p2,1-1-3440,3440,2,PIPE_M,1346333,1349429
p2,1-1-1000007177,1000007177,2,PIPE_MTE2,1346333,1346539
p2,1-1-1000009598,1000009598,2,PIPE_MTE3,1346333,1346641
p2,1-1-1000008760,1000008760,2,PIPE_MTE2,1346641,1346710
p2,1-1-1000008973,1000008973,2,PIPE_MTE2,1346710,1346915
p2,1-1-2437,2437,2,PIPE_V,1349429,1349837
p2,1-1-2723,2723,2,PIPE_M,1349429,1352525
p2,1-1-1000009578,1000009578,2,PIPE_MTE3,1349429,1349673
p2,1-1-1000008967,1000008967,2,PIPE_MTE2,1349673,1349878
p2,1-1-2438,2438,2,PIPE_V,1352525,1352933
p2,1-1-3010,3010,2,PIPE_M,1352525,1355621
p2,1-1-3297,3297,2,PIPE_M,1355621,1358717
p2,1-1-1000009610,1000009610,2,PIPE_MTE3,1355621,1356236
p2,1-1-1000008979,1000008979,2,PIPE_MTE2,1356236,1356738
p2,1-1-1000009033,1000009033,2,PIPE_MTE2,1356738,1357131
p2,1-1-2439,2439,2,PIPE_V,1357131,1357539
p2,1-1-1000008770,1000008770,2,PIPE_MTE2,1357131,1357200
p2,1-1-1000009095,1000009095,2,PIPE_MTE2,1357200,1357405
p2,1-1-2440,2440,2,PIPE_V,1357539,1357947
p2,1-1-1000007093,1000007093,2,PIPE_MTE2,1357539,1357642
p2,1-1-1000008776,1000008776,2,PIPE_MTE2,1357642,1357711
p2,1-1-2580,2580,2,PIPE_M,1358717,1361813
p2,1-1-1000009594,1000009594,2,PIPE_MTE3,1358717,1358922
p2,1-1-1000008782,1000008782,2,PIPE_MTE2,1358922,1358991
p2,1-1-1000008788,1000008788,2,PIPE_MTE2,1358991,1359060
p2,1-1-2867,2867,2,PIPE_M,1361813,1364909
p2,1-1-3154,3154,2,PIPE_M,1364909,1368005
p2,1-1-1000009089,1000009089,2,PIPE_MTE2,1364909,1365374
p2,1-1-1000009646,1000009646,2,PIPE_MTE3,1364909,1365374
p2,1-1-2441,2441,2,PIPE_V,1365374,1365782
p2,1-1-3441,3441,2,PIPE_M,1368005,1371101
p2,1-1-1000009616,1000009616,2,PIPE_MTE3,1368005,1368378
p2,1-1-1000009107,1000009107,2,PIPE_MTE2,1368378,1368620
p2,1-1-1000009145,1000009145,2,PIPE_MTE2,1368620,1368825
p2,1-1-2442,2442,2,PIPE_V,1368825,1369233
p2,1-1-1000009225,1000009225,2,PIPE_MTE2,1369233,1369438
p2,1-1-2443,2443,2,PIPE_V,1369438,1369846
p2,1-1-1000008794,1000008794,2,PIPE_MTE2,1369438,1369541
p2,1-1-1000009219,1000009219,2,PIPE_MTE2,1369846,1370051
p2,1-1-2444,2444,2,PIPE_V,1371101,1371509
p2,1-1-2724,2724,2,PIPE_M,1371101,1374197
p2,1-1-1000008796,1000008796,2,PIPE_MTE2,1371101,1371365
p2,1-1-1000009620,1000009620,2,PIPE_MTE3,1371101,1371623
p2,1-1-1000007183,1000007183,2,PIPE_MTE2,1371509,1371669
p2,1-1-1000008802,1000008802,2,PIPE_MTE2,1371669,1371738
p2,1-1-3011,3011,2,PIPE_M,1374197,1377293
p2,1-1-1000009231,1000009231,2,PIPE_MTE2,1374197,1374607
p2,1-1-3298,3298,2,PIPE_M,1377293,1380389
p2,1-1-1000009632,1000009632,2,PIPE_MTE3,1377293,1377690
p2,1-1-2445,2445,2,PIPE_V,1377690,1378098
p2,1-1-1000009349,1000009349,2,PIPE_MTE2,1378098,1378434
p2,1-1-2446,2446,2,PIPE_V,1378434,1378842
p2,1-1-1000009329,1000009329,2,PIPE_MTE2,1378842,1379178
p2,1-1-2447,2447,2,PIPE_V,1379178,1379586
p2,1-1-1000008816,1000008816,2,PIPE_MTE2,1379178,1379288
p2,1-1-1000007099,1000007099,2,PIPE_MTE2,1379586,1379689
p2,1-1-1000008822,1000008822,2,PIPE_MTE2,1379689,1379758
p2,1-1-2581,2581,2,PIPE_M,1380389,1383485
p2,1-1-1000009636,1000009636,2,PIPE_MTE3,1380389,1380594
p2,1-1-2868,2868,2,PIPE_M,1383485,1386581
p2,1-1-1000009355,1000009355,2,PIPE_MTE2,1386581,1387135
p2,1-1-1000009652,1000009652,2,PIPE_MTE3,1386581,1387135
p2,1-1-2448,2448,2,PIPE_V,1387135,1387543
p2,1-1-1000008830,1000008830,2,PIPE_MTE2,1387543,1387612
p2,1-1-3155,3155,2,PIPE_M,1387612,1390708
p2,1-1-1000008828,1000008828,2,PIPE_MTE2,1387612,1387681
p2,1-1-3442,3442,2,PIPE_M,1390708,1393804
p2,1-1-1000009722,1000009722,2,PIPE_MTE3,1390708,1390913
p2,1-1-2449,2449,2,PIPE_V,1390913,1391321
p2,1-1-2450,2450,2,PIPE_V,1391321,1391729
