variant,event_id,op_id,core,source_core_id,pipe,start,end
seed,15361,1000022885,1,0,PIPE_MTE2,193147,193216
seed,15362,1000022887,1,0,PIPE_MTE2,193216,193285
seed,15363,13532,1,0,PIPE_V,193720,193860
seed,15364,13581,1,0,PIPE_V,194481,194621
seed,15365,13586,1,0,PIPE_M,194481,196541
seed,15366,13589,1,0,PIPE_V,196541,196681
seed,15367,13602,1,0,PIPE_M,196541,198601
seed,15368,13546,1,0,PIPE_M,198601,200661
seed,15369,13605,1,0,PIPE_V,198601,198741
seed,15370,11232,1,0,PIPE_M,200661,200929
seed,15371,13549,1,0,PIPE_V,200661,200801
seed,15372,11235,1,0,PIPE_M,200929,201197
seed,15373,1000022939,1,0,PIPE_MTE2,201084,201102
seed,15374,11241,1,0,PIPE_M,201197,201465
seed,15375,1000022941,1,0,PIPE_MTE3,201197,201215
seed,15376,1000022951,1,0,PIPE_MTE2,201352,201370
seed,15377,11247,1,0,PIPE_M,201465,201733
seed,15378,1000022959,1,0,PIPE_MTE3,201465,201483
seed,15379,1000022969,1,0,PIPE_MTE2,201620,201638
seed,15380,11253,1,0,PIPE_M,201733,202001
seed,15381,1000022977,1,0,PIPE_MTE3,201733,201751
seed,15382,1000022987,1,0,PIPE_MTE2,201888,201906
seed,15383,12197,1,0,PIPE_M,202001,202269
seed,15384,1000022995,1,0,PIPE_MTE3,202001,202019
seed,15385,1000023860,1,0,PIPE_MTE2,202156,202174
seed,15386,12201,1,0,PIPE_M,202269,202537
seed,15387,1000023865,1,0,PIPE_MTE3,202269,202287
seed,15388,12207,1,0,PIPE_M,202537,202805
seed,15389,12213,1,0,PIPE_M,202805,203073
seed,15390,13530,1,0,PIPE_M,203073,205133
seed,15391,11237,1,0,PIPE_M,205133,205401
seed,15392,13533,1,0,PIPE_V,205133,205273
seed,15393,11252,1,0,PIPE_M,205401,205669
seed,15394,1000022947,1,0,PIPE_MTE3,205401,205419
seed,15395,1000022966,1,0,PIPE_MTE2,205556,205574
seed,15396,12206,1,0,PIPE_M,205669,205937
seed,15397,1000022992,1,0,PIPE_MTE3,205669,205687
seed,15398,1000023872,1,0,PIPE_MTE2,205824,205842
seed,15399,11231,1,0,PIPE_M,205937,206205
seed,15400,1000023883,1,0,PIPE_MTE3,205937,205955
seed,15401,1000023902,1,0,PIPE_MTE2,206092,206110
seed,15402,12194,1,0,PIPE_M,206205,206473
seed,15403,1000022932,1,0,PIPE_MTE3,206205,206223
seed,15404,11246,1,0,PIPE_M,206473,206741
seed,15405,1000023856,1,0,PIPE_MTE3,206473,206491
seed,15406,11255,1,0,PIPE_M,206741,207009
seed,15407,1000022974,1,0,PIPE_MTE3,206741,206759
seed,15408,12212,1,0,PIPE_M,207009,207277
seed,15409,1000023001,1,0,PIPE_MTE3,207009,207027
seed,15410,11256,1,0,PIPE_M,207277,207545
seed,15411,1000023895,1,0,PIPE_MTE3,207277,207295
seed,15412,11362,1,0,PIPE_M,207545,207621
seed,15413,1000023004,1,0,PIPE_MTE3,207545,207563
seed,15414,11363,1,0,PIPE_V,207621,207665
seed,15415,11366,1,0,PIPE_M,207621,207697
seed,15416,11380,1,0,PIPE_V,207665,207685
seed,15417,11367,1,0,PIPE_V,207697,207741
seed,15418,11370,1,0,PIPE_M,207697,207773
seed,15419,11382,1,0,PIPE_V,207741,207761
seed,15420,1000023103,1,0,PIPE_MTE3,207741,207750
seed,15421,1000023127,1,0,PIPE_MTE3,207761,207763
seed,15422,11371,1,0,PIPE_V,207773,207817
seed,15423,11374,1,0,PIPE_M,207773,207849
seed,15424,11384,1,0,PIPE_V,207817,207837
seed,15425,1000023109,1,0,PIPE_MTE3,207817,207827
seed,15426,1000023125,1,0,PIPE_MTE2,207823,207825
seed,15427,11375,1,0,PIPE_V,207849,207893
seed,15428,12325,1,0,PIPE_M,207849,207925
seed,15429,11386,1,0,PIPE_V,207893,207913
seed,15430,1000023115,1,0,PIPE_MTE3,207893,207902
seed,15431,1000023133,1,0,PIPE_MTE3,207913,207915
seed,15432,12326,1,0,PIPE_V,207925,207969
seed,15433,12329,1,0,PIPE_M,207925,208001
seed,15434,12343,1,0,PIPE_V,207969,207989
seed,15435,1000024006,1,0,PIPE_MTE3,207969,207981
seed,15436,1000023131,1,0,PIPE_MTE2,207975,207977
seed,15437,1000022957,1,0,PIPE_MTE2,207977,208006
seed,15438,12330,1,0,PIPE_V,208001,208045
seed,15439,12333,1,0,PIPE_M,208001,208077
seed,15440,12345,1,0,PIPE_V,208045,208065
seed,15441,1000024009,1,0,PIPE_MTE3,208045,208054
seed,15442,1000024033,1,0,PIPE_MTE3,208065,208067
seed,15443,12334,1,0,PIPE_V,208077,208121
seed,15444,12337,1,0,PIPE_M,208077,208153
seed,15445,12347,1,0,PIPE_V,208121,208141
seed,15446,1000024015,1,0,PIPE_MTE3,208121,208131
seed,15447,1000024031,1,0,PIPE_MTE2,208127,208129
seed,15448,11466,1,0,PIPE_M,208153,208229
seed,15449,12338,1,0,PIPE_V,208153,208197
seed,15450,12349,1,0,PIPE_V,208197,208217
seed,15451,1000024021,1,0,PIPE_MTE3,208197,208206
seed,15452,1000024039,1,0,PIPE_MTE3,208217,208219
seed,15453,11467,1,0,PIPE_V,208229,208273
seed,15454,11470,1,0,PIPE_M,208229,208305
seed,15455,11484,1,0,PIPE_V,208273,208293
seed,15456,1000023193,1,0,PIPE_MTE3,208273,208285
seed,15457,1000024037,1,0,PIPE_MTE2,208279,208281
seed,15458,1000023878,1,0,PIPE_MTE2,208281,208310
seed,15459,11471,1,0,PIPE_V,208305,208349
seed,15460,11474,1,0,PIPE_M,208305,208381
seed,15461,1000022984,1,0,PIPE_MTE2,208310,208328
seed,15462,11486,1,0,PIPE_V,208349,208369
seed,15463,1000023199,1,0,PIPE_MTE3,208349,208358
seed,15464,1000023223,1,0,PIPE_MTE3,208369,208371
seed,15465,11475,1,0,PIPE_V,208381,208425
seed,15466,11478,1,0,PIPE_M,208381,208457
seed,15467,11488,1,0,PIPE_V,208425,208445
seed,15468,1000023205,1,0,PIPE_MTE3,208425,208435
seed,15469,1000023221,1,0,PIPE_MTE2,208431,208433
seed,15470,11479,1,0,PIPE_V,208457,208501
seed,15471,11674,1,0,PIPE_M,208457,208533
seed,15472,11490,1,0,PIPE_V,208501,208521
seed,15473,1000023211,1,0,PIPE_MTE3,208501,208510
seed,15474,1000023229,1,0,PIPE_MTE3,208521,208523
seed,15475,11675,1,0,PIPE_V,208533,208577
seed,15476,11678,1,0,PIPE_M,208533,208609
seed,15477,11692,1,0,PIPE_V,208577,208597
seed,15478,1000023373,1,0,PIPE_MTE3,208577,208587
seed,15479,1000023227,1,0,PIPE_MTE2,208583,208585
seed,15480,11679,1,0,PIPE_V,208609,208653
seed,15481,11682,1,0,PIPE_M,208609,208685
seed,15482,11694,1,0,PIPE_V,208653,208673
seed,15483,1000023379,1,0,PIPE_MTE3,208653,208662
seed,15484,1000023403,1,0,PIPE_MTE3,208673,208675
seed,15485,11683,1,0,PIPE_V,208685,208729
seed,15486,11686,1,0,PIPE_M,208685,208761
seed,15487,11696,1,0,PIPE_V,208729,208749
seed,15488,1000023385,1,0,PIPE_MTE3,208729,208749
seed,15489,1000023401,1,0,PIPE_MTE2,208735,208738
seed,15490,11687,1,0,PIPE_V,208761,208805
seed,15491,11986,1,0,PIPE_M,208761,208837
seed,15492,11698,1,0,PIPE_V,208805,208825
seed,15493,1000023391,1,0,PIPE_MTE3,208805,208814
seed,15494,1000023409,1,0,PIPE_MTE3,208825,208827
seed,15495,11987,1,0,PIPE_V,208837,208881
seed,15496,11990,1,0,PIPE_M,208837,208913
seed,15497,12004,1,0,PIPE_V,208881,208901
seed,15498,1000023667,1,0,PIPE_MTE3,208881,208908
seed,15499,1000023407,1,0,PIPE_MTE2,208887,208890
seed,15500,1000023890,1,0,PIPE_MTE2,208890,208927
seed,15501,11991,1,0,PIPE_V,208913,208957
seed,15502,11994,1,0,PIPE_M,208913,208989
seed,15503,12006,1,0,PIPE_V,208957,208977
seed,15504,1000023673,1,0,PIPE_MTE3,208957,208966
seed,15505,1000023697,1,0,PIPE_MTE3,208977,208979
seed,15506,11995,1,0,PIPE_V,208989,209033
seed,15507,11998,1,0,PIPE_M,208989,209065
seed,15508,12008,1,0,PIPE_V,209033,209053
seed,15509,1000023679,1,0,PIPE_MTE3,209033,209043
seed,15510,1000023695,1,0,PIPE_MTE2,209039,209041
seed,15511,11999,1,0,PIPE_V,209065,209109
seed,15512,12429,1,0,PIPE_M,209065,209141
seed,15513,12010,1,0,PIPE_V,209109,209129
seed,15514,1000023685,1,0,PIPE_MTE3,209109,209118
seed,15515,1000023703,1,0,PIPE_MTE3,209129,209131
seed,15516,12430,1,0,PIPE_V,209141,209185
seed,15517,12433,1,0,PIPE_M,209141,209217
seed,15518,12447,1,0,PIPE_V,209185,209205
seed,15519,1000024087,1,0,PIPE_MTE3,209185,209195
seed,15520,1000023701,1,0,PIPE_MTE2,209191,209193
seed,15521,12434,1,0,PIPE_V,209217,209261
seed,15522,12437,1,0,PIPE_M,209217,209293
seed,15523,12449,1,0,PIPE_V,209261,209281
seed,15524,1000024093,1,0,PIPE_MTE3,209261,209270
seed,15525,1000024117,1,0,PIPE_MTE3,209281,209283
seed,15526,12438,1,0,PIPE_V,209293,209337
seed,15527,12441,1,0,PIPE_M,209293,209369
seed,15528,12451,1,0,PIPE_V,209337,209357
seed,15529,1000024099,1,0,PIPE_MTE3,209337,209347
seed,15530,1000024115,1,0,PIPE_MTE2,209343,209345
seed,15531,12442,1,0,PIPE_V,209369,209413
seed,15532,12637,1,0,PIPE_M,209369,209445
seed,15533,12453,1,0,PIPE_V,209413,209433
seed,15534,1000024105,1,0,PIPE_MTE3,209413,209422
seed,15535,1000024123,1,0,PIPE_MTE3,209433,209435
seed,15536,12638,1,0,PIPE_V,209445,209489
seed,15537,12641,1,0,PIPE_M,209445,209521
seed,15538,12655,1,0,PIPE_V,209489,209509
seed,15539,1000024276,1,0,PIPE_MTE3,209489,209499
seed,15540,1000024121,1,0,PIPE_MTE2,209495,209497
seed,15541,12642,1,0,PIPE_V,209521,209565
seed,15542,12645,1,0,PIPE_M,209521,209597
seed,15543,12657,1,0,PIPE_V,209565,209585
seed,15544,1000024282,1,0,PIPE_MTE3,209565,209574
seed,15545,1000024306,1,0,PIPE_MTE3,209585,209587
seed,15546,12646,1,0,PIPE_V,209597,209641
seed,15547,12649,1,0,PIPE_M,209597,209673
seed,15548,12659,1,0,PIPE_V,209641,209661
seed,15549,1000024288,1,0,PIPE_MTE3,209641,209668
seed,15550,1000024304,1,0,PIPE_MTE2,209647,209650
seed,15551,1000023908,1,0,PIPE_MTE2,209650,209687
seed,15552,12650,1,0,PIPE_V,209673,209717
seed,15553,12949,1,0,PIPE_M,209673,209749
seed,15554,12661,1,0,PIPE_V,209717,209737
seed,15555,1000024294,1,0,PIPE_MTE3,209717,209726
seed,15556,1000024312,1,0,PIPE_MTE3,209737,209739
seed,15557,12950,1,0,PIPE_V,209749,209793
seed,15558,12953,1,0,PIPE_M,209749,209825
seed,15559,12967,1,0,PIPE_V,209793,209813
seed,15560,1000024570,1,0,PIPE_MTE3,209793,209803
seed,15561,1000024310,1,0,PIPE_MTE2,209799,209801
seed,15562,12954,1,0,PIPE_V,209825,209869
seed,15563,12957,1,0,PIPE_M,209825,209901
seed,15564,12969,1,0,PIPE_V,209869,209889
seed,15565,1000024576,1,0,PIPE_MTE3,209869,209878
seed,15566,1000024600,1,0,PIPE_MTE3,209889,209891
seed,15567,12958,1,0,PIPE_V,209901,209945
seed,15568,12961,1,0,PIPE_M,209901,209977
seed,15569,12971,1,0,PIPE_V,209945,209965
seed,15570,1000024582,1,0,PIPE_MTE3,209945,209955
seed,15571,1000024598,1,0,PIPE_MTE2,209951,209953
seed,15572,11258,1,0,PIPE_M,209977,210053
seed,15573,12962,1,0,PIPE_V,209977,210021
seed,15574,12973,1,0,PIPE_V,210021,210041
seed,15575,1000024588,1,0,PIPE_MTE3,210021,210030
seed,15576,1000024606,1,0,PIPE_MTE3,210041,210043
seed,15577,11259,1,0,PIPE_V,210053,210097
seed,15578,11262,1,0,PIPE_M,210053,210129
seed,15579,11389,1,0,PIPE_V,210097,210110
seed,15580,1000023010,1,0,PIPE_MTE3,210097,210109
seed,15581,1000024604,1,0,PIPE_MTE2,210103,210105
seed,15582,1000022847,1,0,PIPE_MTE2,210105,210201
seed,15583,11390,1,0,PIPE_V,210110,210123
seed,15584,11263,1,0,PIPE_V,210129,210173
seed,15585,11266,1,0,PIPE_M,210129,210205
seed,15586,11391,1,0,PIPE_V,210173,210186
seed,15587,1000023016,1,0,PIPE_MTE3,210173,210192
seed,15588,11395,1,0,PIPE_V,210186,210199
seed,15589,1000023136,1,0,PIPE_MTE3,210192,210195
seed,15590,11267,1,0,PIPE_V,210205,210249
seed,15591,11270,1,0,PIPE_M,210205,210281
seed,15592,11396,1,0,PIPE_V,210249,210262
seed,15593,1000023022,1,0,PIPE_MTE3,210249,210258
seed,15594,11397,1,0,PIPE_V,210262,210275
seed,15595,11271,1,0,PIPE_V,210281,210325
seed,15596,11570,1,0,PIPE_M,210281,210357
seed,15597,12352,1,0,PIPE_V,210325,210338
seed,15598,1000023028,1,0,PIPE_MTE3,210325,210334
seed,15599,12353,1,0,PIPE_V,210338,210351
seed,15600,11571,1,0,PIPE_V,210357,210401
seed,15601,11574,1,0,PIPE_M,210357,210433
seed,15602,12354,1,0,PIPE_V,210401,210414
seed,15603,1000023283,1,0,PIPE_MTE3,210401,210410
seed,15604,12358,1,0,PIPE_V,210414,210427
seed,15605,1000024042,1,0,PIPE_MTE3,210414,210415
seed,15606,11575,1,0,PIPE_V,210433,210477
seed,15607,11578,1,0,PIPE_M,210433,210509
seed,15608,12359,1,0,PIPE_V,210477,210490
seed,15609,1000023289,1,0,PIPE_MTE3,210477,210486
seed,15610,12360,1,0,PIPE_V,210490,210503
seed,15611,11579,1,0,PIPE_V,210509,210553
seed,15612,11582,1,0,PIPE_M,210509,210585
seed,15613,11276,1,0,PIPE_V,210553,210573
seed,15614,1000023295,1,0,PIPE_MTE3,210553,210572
seed,15615,1000023037,1,0,PIPE_MTE3,210573,210576
seed,15616,11583,1,0,PIPE_V,210585,210629
seed,15617,12221,1,0,PIPE_M,210585,210661
seed,15618,11278,1,0,PIPE_V,210629,210649
seed,15619,1000023301,1,0,PIPE_MTE3,210629,210642
seed,15620,12222,1,0,PIPE_V,210661,210705
seed,15621,12225,1,0,PIPE_M,210661,210737
seed,15622,11280,1,0,PIPE_V,210705,210725
seed,15623,1000023916,1,0,PIPE_MTE3,210705,210714
seed,15624,1000023043,1,0,PIPE_MTE3,210725,210727
seed,15625,12226,1,0,PIPE_V,210737,210781
seed,15626,12229,1,0,PIPE_M,210737,210813
seed,15627,11282,1,0,PIPE_V,210781,210801
seed,15628,1000023922,1,0,PIPE_MTE3,210781,210790
seed,15629,12230,1,0,PIPE_V,210813,210857
seed,15630,12233,1,0,PIPE_M,210813,210889
seed,15631,11588,1,0,PIPE_V,210857,210877
seed,15632,1000023928,1,0,PIPE_MTE3,210857,210866
seed,15633,1000023310,1,0,PIPE_MTE3,210877,210879
seed,15634,12234,1,0,PIPE_V,210889,210933
seed,15635,12533,1,0,PIPE_M,210889,210965
seed,15636,11590,1,0,PIPE_V,210933,210953
seed,15637,1000023934,1,0,PIPE_MTE3,210933,210942
seed,15638,12534,1,0,PIPE_V,210965,211009
seed,15639,12537,1,0,PIPE_M,210965,211041
seed,15640,11592,1,0,PIPE_V,211009,211029
seed,15641,1000024177,1,0,PIPE_MTE3,211009,211018
seed,15642,1000023316,1,0,PIPE_MTE3,211029,211031
seed,15643,12538,1,0,PIPE_V,211041,211085
seed,15644,12541,1,0,PIPE_M,211041,211117
seed,15645,11594,1,0,PIPE_V,211085,211105
seed,15646,1000024183,1,0,PIPE_MTE3,211085,211094
seed,15647,12542,1,0,PIPE_V,211117,211161
seed,15648,12545,1,0,PIPE_M,211117,211193
seed,15649,12239,1,0,PIPE_V,211161,211181
seed,15650,1000024189,1,0,PIPE_MTE3,211161,211170
seed,15651,1000023943,1,0,PIPE_MTE3,211181,211183
seed,15652,11778,1,0,PIPE_M,211193,211269
seed,15653,12546,1,0,PIPE_V,211193,211237
seed,15654,12241,1,0,PIPE_V,211237,211257
seed,15655,1000024195,1,0,PIPE_MTE3,211237,211246
seed,15656,11779,1,0,PIPE_V,211269,211313
seed,15657,11782,1,0,PIPE_M,211269,211345
seed,15658,12243,1,0,PIPE_V,211313,211333
seed,15659,1000023463,1,0,PIPE_MTE3,211313,211322
seed,15660,1000023949,1,0,PIPE_MTE3,211333,211335
seed,15661,11783,1,0,PIPE_V,211345,211389
seed,15662,11786,1,0,PIPE_M,211345,211421
seed,15663,12245,1,0,PIPE_V,211389,211409
seed,15664,1000023469,1,0,PIPE_MTE3,211389,211398
seed,15665,11787,1,0,PIPE_V,211421,211465
seed,15666,11790,1,0,PIPE_M,211421,211497
seed,15667,1000023467,1,0,PIPE_MTE2,211459,211471
seed,15668,12551,1,0,PIPE_V,211465,211485
seed,15669,1000023475,1,0,PIPE_MTE3,211465,211477
seed,15670,1000024204,1,0,PIPE_MTE3,211485,211487
seed,15671,11791,1,0,PIPE_V,211497,211541
seed,15672,11882,1,0,PIPE_M,211497,211573
seed,15673,1000023473,1,0,PIPE_MTE2,211536,211549
seed,15674,12553,1,0,PIPE_V,211541,211561
seed,15675,1000023481,1,0,PIPE_MTE3,211541,211554
seed,15676,11883,1,0,PIPE_V,211573,211617
seed,15677,11886,1,0,PIPE_M,211573,211649
seed,15678,1000023479,1,0,PIPE_MTE2,211611,211623
seed,15679,12555,1,0,PIPE_V,211617,211637
seed,15680,1000023568,1,0,PIPE_MTE3,211617,211629
seed,15681,1000024210,1,0,PIPE_MTE3,211637,211639
seed,15682,11887,1,0,PIPE_V,211649,211693
seed,15683,11890,1,0,PIPE_M,211649,211725
seed,15684,1000023485,1,0,PIPE_MTE2,211688,211701
seed,15685,12557,1,0,PIPE_V,211693,211713
seed,15686,1000023574,1,0,PIPE_MTE3,211693,211706
seed,15687,11891,1,0,PIPE_V,211725,211769
seed,15688,11894,1,0,PIPE_M,211725,211801
seed,15689,1000023572,1,0,PIPE_MTE2,211763,211775
seed,15690,11493,1,0,PIPE_V,211769,211782
seed,15691,1000023580,1,0,PIPE_MTE3,211769,211781
seed,15692,11494,1,0,PIPE_V,211782,211795
seed,15693,11895,1,0,PIPE_V,211801,211845
seed,15694,12090,1,0,PIPE_M,211801,211877
seed,15695,1000023578,1,0,PIPE_MTE2,211840,211853
seed,15696,11495,1,0,PIPE_V,211845,211858
seed,15697,1000023586,1,0,PIPE_MTE3,211845,211858
seed,15698,11499,1,0,PIPE_V,211858,211871
seed,15699,1000023232,1,0,PIPE_MTE3,211858,211859
seed,15700,12091,1,0,PIPE_V,211877,211921
seed,15701,12094,1,0,PIPE_M,211877,211953
seed,15702,1000023584,1,0,PIPE_MTE2,211915,211927
seed,15703,11500,1,0,PIPE_V,211921,211934
seed,15704,1000023757,1,0,PIPE_MTE3,211921,211933
seed,15705,11501,1,0,PIPE_V,211934,211947
seed,15706,12095,1,0,PIPE_V,211953,211997
seed,15707,12098,1,0,PIPE_M,211953,212029
seed,15708,1000023590,1,0,PIPE_MTE2,211992,212005
seed,15709,11701,1,0,PIPE_V,211997,212010
seed,15710,1000023763,1,0,PIPE_MTE3,211997,212010
seed,15711,11702,1,0,PIPE_V,212010,212023
seed,15712,12099,1,0,PIPE_V,212029,212073
seed,15713,12102,1,0,PIPE_M,212029,212105
seed,15714,1000023761,1,0,PIPE_MTE2,212067,212079
seed,15715,11703,1,0,PIPE_V,212073,212086
seed,15716,1000023769,1,0,PIPE_MTE3,212073,212085
seed,15717,11707,1,0,PIPE_V,212086,212099
seed,15718,1000023412,1,0,PIPE_MTE3,212086,212087
seed,15719,12103,1,0,PIPE_V,212105,212149
seed,15720,12741,1,0,PIPE_M,212105,212181
seed,15721,1000023767,1,0,PIPE_MTE2,212144,212157
seed,15722,11708,1,0,PIPE_V,212149,212162
seed,15723,1000023775,1,0,PIPE_MTE3,212149,212162
seed,15724,11709,1,0,PIPE_V,212162,212175
seed,15725,12742,1,0,PIPE_V,212181,212225
seed,15726,12745,1,0,PIPE_M,212181,212257
seed,15727,1000023773,1,0,PIPE_MTE2,212219,212231
seed,15728,12013,1,0,PIPE_V,212225,212238
seed,15729,1000024366,1,0,PIPE_MTE3,212225,212237
seed,15730,12014,1,0,PIPE_V,212238,212251
seed,15731,12746,1,0,PIPE_V,212257,212301
seed,15732,12749,1,0,PIPE_M,212257,212333
seed,15733,1000023779,1,0,PIPE_MTE2,212295,212307
seed,15734,12015,1,0,PIPE_V,212301,212314
seed,15735,1000024372,1,0,PIPE_MTE3,212301,212313
seed,15736,12019,1,0,PIPE_V,212314,212327
seed,15737,1000023706,1,0,PIPE_MTE3,212314,212315
seed,15738,12750,1,0,PIPE_V,212333,212377
seed,15739,12753,1,0,PIPE_M,212333,212409
seed,15740,1000024370,1,0,PIPE_MTE2,212371,212383
seed,15741,12020,1,0,PIPE_V,212377,212390
seed,15742,1000024378,1,0,PIPE_MTE3,212377,212389
seed,15743,12021,1,0,PIPE_V,212390,212403
seed,15744,12754,1,0,PIPE_V,212409,212453
seed,15745,12845,1,0,PIPE_M,212409,212485
seed,15746,1000024376,1,0,PIPE_MTE2,212447,212459
seed,15747,12456,1,0,PIPE_V,212453,212466
seed,15748,1000024384,1,0,PIPE_MTE3,212453,212465
seed,15749,12457,1,0,PIPE_V,212466,212479
seed,15750,12846,1,0,PIPE_V,212485,212529
seed,15751,12849,1,0,PIPE_M,212485,212561
seed,15752,1000024382,1,0,PIPE_MTE2,212523,212535
seed,15753,12458,1,0,PIPE_V,212529,212542
seed,15754,1000024468,1,0,PIPE_MTE3,212529,212541
seed,15755,12462,1,0,PIPE_V,212542,212555
seed,15756,1000024126,1,0,PIPE_MTE3,212542,212543
seed,15757,12850,1,0,PIPE_V,212561,212605
seed,15758,12853,1,0,PIPE_M,212561,212637
seed,15759,1000024388,1,0,PIPE_MTE2,212599,212611
seed,15760,12463,1,0,PIPE_V,212605,212618
seed,15761,1000024474,1,0,PIPE_MTE3,212605,212617
seed,15762,12464,1,0,PIPE_V,212618,212631
seed,15763,12854,1,0,PIPE_V,212637,212681
seed,15764,12857,1,0,PIPE_M,212637,212713
seed,15765,1000024472,1,0,PIPE_MTE2,212675,212687
seed,15766,12664,1,0,PIPE_V,212681,212694
seed,15767,1000024480,1,0,PIPE_MTE3,212681,212693
seed,15768,12665,1,0,PIPE_V,212694,212707
seed,15769,12858,1,0,PIPE_V,212713,212757
seed,15770,13053,1,0,PIPE_M,212713,212789
seed,15771,1000024478,1,0,PIPE_MTE2,212751,212763
seed,15772,12666,1,0,PIPE_V,212757,212770
seed,15773,1000024486,1,0,PIPE_MTE3,212757,212769
seed,15774,12670,1,0,PIPE_V,212770,212783
seed,15775,1000024315,1,0,PIPE_MTE3,212770,212771
seed,15776,13054,1,0,PIPE_V,212789,212833
seed,15777,13057,1,0,PIPE_M,212789,212865
seed,15778,1000024484,1,0,PIPE_MTE2,212827,212839
seed,15779,12671,1,0,PIPE_V,212833,212846
seed,15780,1000024660,1,0,PIPE_MTE3,212833,212845
seed,15781,12672,1,0,PIPE_V,212846,212859
seed,15782,13058,1,0,PIPE_V,212865,212909
seed,15783,13061,1,0,PIPE_M,212865,212941
seed,15784,1000024490,1,0,PIPE_MTE2,212903,212915
seed,15785,12976,1,0,PIPE_V,212909,212922
seed,15786,1000024666,1,0,PIPE_MTE3,212909,212921
seed,15787,12977,1,0,PIPE_V,212922,212935
seed,15788,13062,1,0,PIPE_V,212941,212985
seed,15789,13065,1,0,PIPE_M,212941,213017
seed,15790,1000024664,1,0,PIPE_MTE2,212979,212991
seed,15791,12978,1,0,PIPE_V,212985,212998
seed,15792,1000024672,1,0,PIPE_MTE3,212985,212997
seed,15793,12982,1,0,PIPE_V,212998,213011
seed,15794,1000024609,1,0,PIPE_MTE3,212998,212999
seed,15795,11233,1,0,PIPE_M,213017,213285
seed,15796,13066,1,0,PIPE_V,213017,213061
seed,15797,1000024670,1,0,PIPE_MTE2,213055,213064
seed,15798,12983,1,0,PIPE_V,213061,213074
seed,15799,12984,1,0,PIPE_V,213074,213087
seed,15800,11796,1,0,PIPE_V,213087,213107
seed,15801,11797,1,0,PIPE_V,213107,213127
seed,15802,11799,1,0,PIPE_V,213127,213147
seed,15803,1000024676,1,0,PIPE_MTE2,213131,213140
seed,15804,1000023041,1,0,PIPE_MTE2,213140,213141
seed,15805,1000023047,1,0,PIPE_MTE2,213141,213142
seed,15806,1000023314,1,0,PIPE_MTE2,213142,213143
seed,15807,1000023320,1,0,PIPE_MTE2,213143,213144
seed,15808,1000023947,1,0,PIPE_MTE2,213144,213145
seed,15809,1000023953,1,0,PIPE_MTE2,213145,213146
seed,15810,1000024208,1,0,PIPE_MTE2,213146,213147
seed,15811,11801,1,0,PIPE_V,213147,213167
seed,15812,1000024214,1,0,PIPE_MTE2,213147,213148
seed,15813,1000023140,1,0,PIPE_MTE2,213148,213149
seed,15814,11803,1,0,PIPE_V,213167,213187
seed,15815,11901,1,0,PIPE_V,213187,213207
seed,15816,11903,1,0,PIPE_V,213207,213227
seed,15817,11905,1,0,PIPE_V,213227,213247
seed,15818,11907,1,0,PIPE_V,213247,213267
seed,15819,12109,1,0,PIPE_V,213267,213287
seed,15820,11239,1,0,PIPE_M,213285,213553
seed,15821,1000022935,1,0,PIPE_MTE3,213285,213304
seed,15822,12111,1,0,PIPE_V,213287,213307
seed,15823,1000024678,1,0,PIPE_MTE3,213304,213313
seed,15824,12113,1,0,PIPE_V,213307,213327
seed,15825,1000023490,1,0,PIPE_MTE3,213313,213314
seed,15826,1000023493,1,0,PIPE_MTE3,213314,213315
seed,15827,1000023499,1,0,PIPE_MTE3,213315,213316
seed,15828,1000023595,1,0,PIPE_MTE3,213316,213317
seed,15829,1000023601,1,0,PIPE_MTE3,213317,213318
seed,15830,1000023784,1,0,PIPE_MTE3,213318,213319
seed,15831,12115,1,0,PIPE_V,213327,213347
seed,15832,12760,1,0,PIPE_V,213347,213367
seed,15833,12762,1,0,PIPE_V,213367,213387
seed,15834,12764,1,0,PIPE_V,213387,213407
seed,15835,12766,1,0,PIPE_V,213407,213427
seed,15836,12864,1,0,PIPE_V,213427,213447
seed,15837,12866,1,0,PIPE_V,213447,213467
seed,15838,1000023497,1,0,PIPE_MTE2,213451,213452
seed,15839,1000023503,1,0,PIPE_MTE2,213452,213453
